FSCS Key,Library Name,Locale,Service Area Population,Hours/Year,Physical Visits,Reference Transactions,Registered Users,Inter-library Loans to Other Library,Inter-library Loans from Other Library
TX0015,DRISCOLL PUBLIC LIBRARY,Town,"4,410","1,780","13,458","2,310","1,473",57,52
TX0016,TLL TEMPLE MEMORIAL LIBRARY & ARCHIVES,Town,"4,449","2,244","10,500",250,"5,575",54,9
TX0017,DICKINSON PUBLIC LIBRARY,Suburban,"24,726","2,300","40,606","2,776","18,706",215,265
TX0018,RHOADS MEMORIAL LIBRARY,Town,"7,374","1,878","7,468","2,493","1,826",59,12
TX0019,DONNA PUBLIC LIBRARY,Suburban,"25,845","2,930","49,626","8,158","5,339",45,39
TX0020,DUBLIN PUBLIC LIBRARY,Town,"3,433","1,951","12,286","1,200","5,725",2,17
TX0021,KILLGORE MEMORIAL LIBRARY,Town,"21,118","5,453","36,705","2,858","2,182",109,87
TX0022,DUNCANVILLE PUBLIC LIBRARY,Suburban,"39,797","1,867","80,606","4,559","12,120",89,32
TX0023,EULA & DAVID WINTERMANN LIBRARY,Town,"5,424","1,864","6,604","4,836","4,575",29,4
TX0024,BRAZORIA COUNTY LIBRARY SYSTEM,Suburban,"379,689","28,495","561,043","36,870","135,421","1,380","5,959"
TX0025,EAGLE PASS PUBLIC LIBRARY,Town,"43,107","1,952","24,832","9,760","8,231",0,0
TX0026,CENTENNIAL MEMORIAL LIBRARY,Town,"3,621","1,050","5,628",615,"2,325",0,3
TX0028,DUSTIN MICHAEL SEKULA MEMORIAL LIBRARY,City,"157,460","3,250","115,497","18,877","151,444",459,609
TX0029,JACKSON COUNTY MEMORIAL LIBRARY,Town,"15,121","1,982","18,782",947,"4,201",42,80
TX0030,EL PASO PUBLIC LIBRARY,City,"678,415",,"386,375","79,456","113,530",84,130
TX0030,EL PASO PUBLIC LIBRARY,City,"678,415",-1,,,,,
TX0031,SCHLEICHER COUNTY PUBLIC LIBRARY,Rural,"2,429","1,246","4,962",65,"1,249",27,13
TX0032,ELECTRA PUBLIC LIBRARY,Town,"2,282","1,984","2,537","5,074","1,253",10,23
TX0033,ELSA PUBLIC LIBRARY,Suburban,"8,727","2,205","7,595","6,968",103,328,69
TX0034,RAINS COUNTY PUBLIC LIBRARY,Rural,"12,509","2,132","14,787",711,"9,867",0,0
TX0035,ANSON PUBLIC LIBRARY,Rural,"2,347","1,350","2,196",0,"4,161",0,0
TX0036,ENNIS PUBLIC LIBRARY,Town,"21,210","2,230","42,432","1,959","13,858",155,441
TX0037,EULESS PUBLIC LIBRARY,Suburban,"60,500","3,010","149,554","24,960","23,594",1,413
TX0039,FAIRFIELD LIBRARY,Town,"9,028","1,624","23,868","1,929","2,814",17,19
TX0040,ED RACHAL MEMORIAL LIBRARY,Town,"6,994","2,080","11,688","12,000","8,508",0,0
TX0041,FARMERS BRANCH MANSKE PUBLIC LIBRARY,Suburban,"36,442","3,208","107,609","17,801","14,223",0,0
TX0042,CHARLES J RIKE MEMORIAL LIBRARY,Town,"4,425","1,880","9,704","1,597","6,093",1,2
TX0043,FERRIS PUBLIC LIBRARY,Suburban,"2,857","1,974","7,975",235,690,0,0
TX0044,FLORENCE PUBLIC LIBRARY,Rural,"1,201","1,750","5,349",500,"1,790",22,8
TX0045,WILSON COUNTY PUBLIC LIBRARIES,Town,"51,257","6,581","90,420","6,538","27,036",259,555
TX0046,ED & HAZEL RICHMOND PUBLIC LIBRARY,Town,"11,392","2,460","15,210","2,451","7,582",0,0
TX0047,FLOYD COUNTY LIBRARY,Town,"5,350","2,632","18,989","2,000","3,005",0,0
TX0048,JEFF DAVIS COUNTY LIBRARY,Rural,"1,949","1,936","15,089","1,121",996,202,296
TX0049,FORT STOCKTON PUBLIC LIBRARY,Town,"10,699","1,970","40,645","25,450","10,218",99,43
TX0050,FORT WORTH PUBLIC LIBRARY,City,"935,508","45,660","980,018","458,265","470,457","2,716","3,456"
TX0052,PIONEER MEMORIAL LIBRARY,Town,"26,484","2,237","31,180","7,915","8,343",21,401
TX0053,FRIENDSWOOD PUBLIC LIBRARY,Suburban,"45,254","2,968","143,681","26,328","62,306",656,"1,742"
TX0054,FRIONA PUBLIC LIBRARY,Town,"4,144","1,912","5,930",50,"2,782",102,122
TX0055,COOKE COUNTY LIBRARY,Town,"39,143","2,403","63,835","12,244","4,500",69,375
TX0056,ROSENBERG LIBRARY,Town,"60,648","2,934","202,307","33,926","32,803",618,854
TX0057,ARCHER PUBLIC LIBRARY,Rural,"8,681","1,839","12,513","1,157","3,013",41,72
TX0058,NICHOLSON MEMORIAL LIBRARY SYSTEM,Suburban,"242,035","9,203","275,560","45,064","146,067",562,"1,545"
TX0060,GATESVILLE PUBLIC LIBRARY,Town,"8,523","2,912","42,500","3,750","8,880",347,206
TX0061,LIVE OAK COUNTY LIBRARY,Rural,"10,131","3,290","12,892","10,082","6,273",0,0
TX0062,GEORGETOWN PUBLIC LIBRARY,City,"75,420","3,572","278,021","111,208","41,652",186,"1,019"
TX0063,GIDDINGS PUBLIC LIBRARY,Town,"5,067","2,099","18,817","3,838","6,052",14,50
TX0064,UPSHUR COUNTY LIBRARY,Town,"41,774","1,961","44,955","47,587","5,702",0,0
TX0065,LEE - BARDWELL PUBLIC LIBRARY,Suburban,-3,-3,-3,-3,-3,-3,-3
TX0068,ARLINGTON PUBLIC LIBRARY SYSTEM,City,"392,786","21,216","702,756","11,116","152,524","18,130","22,055"
TX0069,LIBRARY OF GRAHAM,Town,"8,765","1,992","30,774","2,400","6,286",30,30
TX0070,HOOD COUNTY PUBLIC LIBRARY,Town,"64,222","2,462","52,315","18,930","22,817",240,125
TX0071,GRAND PRAIRIE PUBLIC LIBRARY SYSTEM,Suburban,"197,347","7,801","239,847","5,313","78,393",166,303
TX0072,GRAND SALINE PUBLIC LIBRARY,Town,"3,165","1,568","7,018","3,577",748,0,0
TX0073,GRAPEVINE PUBLIC LIBRARY,City,"50,872","3,385","99,803","6,973","18,922",408,334
TX0074,W WALWORTH HARRISON PUBLIC LIBRARY,Town,"29,578","2,148","60,738","42,188","26,903",56,126
TX0075,GROESBECK PUBLIC LIBRARY,Town,"7,660","1,484","6,735","3,460","1,025",78,0
TX0076,GROVES PUBLIC LIBRARY,Suburban,"16,915","2,450","23,498","2,702","9,625",31,14
TX0077,GROVETON PUBLIC LIBRARY,Rural,913,"1,300","1,739",360,180,0,0
TX0078,STONEWALL COUNTY LIBRARY,Rural,"1,217","1,152","1,430",90,941,6,0
TX0079,GRUVER CITY LIBRARY,Rural,"1,130",,"5,395","1,192","1,352",37,29
TX0079,GRUVER CITY LIBRARY,Rural,"1,130",-1,,,,,
TX0080,HALE CENTER PUBLIC LIBRARY INC,Rural,"2,984",855,"1,667",425,"1,452",0,0
TX0081,FRIENCH SIMPSON MEMORIAL LIBRARY,Rural,"2,742","1,525","14,012",627,"8,355",2,2
TX0082,HALTOM CITY PUBLIC LIBRARY,Suburban,"45,746","2,685","124,849","14,245","19,952",369,97
TX0083,HAMILTON PUBLIC LIBRARY,Town,"8,222",,"11,584",536,"2,941",117,24
TX0083,HAMILTON PUBLIC LIBRARY,Town,"8,222",-1,,,,,
TX0084,STEWART C MEYER LIBRARY,Suburban,"33,560","3,008","35,656","3,243","62,279",224,288
TX0085,HARLINGEN PUBLIC LIBRARY,City,"98,080","2,936","83,677","12,844","46,418",751,"1,038"
TX0086,HASKELL COUNTY LIBRARY,Town,"5,373","2,017","5,374",0,"1,153",3,42
TX0089,HENDERSON COUNTY CLINT W MURCHISON MEMORIAL LIBRARY,Town,"23,201","2,249","25,366","6,240","13,307",5,58
TX0090,WALLER COUNTY LIBRARY,Town,"59,781","4,384",0,0,"13,883",24,18
TX0091,RUSK COUNTY LIBRARY SYSTEM,Town,"49,475","10,517","67,246","12,027","17,647",391,"1,018"
TX0092,EDWARDS PUBLIC LIBRARY,Town,"10,263","1,802","7,340","1,570","2,580",61,3
TX0093,DEAF SMITH COUNTY LIBRARY,Town,"18,329","1,558","29,392","8,686","7,172",72,99
TX0094,HIGHLAND PARK LIBRARY,Suburban,"8,747","2,109","17,581","1,215","1,959",23,1
TX0095,HILLSBORO CITY LIBRARY,Town,"8,305","2,318","18,225","17,000","20,076",132,293
TX0096,GENEVIEVE MILLER HITCHCOCK PUBLIC LIBRARY,Suburban,"8,442","1,760","17,194","17,403","5,558",146,191
TX0097,HONDO PUBLIC LIBRARY,Town,"8,387","2,224","28,740","1,813","2,527",180,376
TX0098,HONEY GROVE LIBRARY & LEARNING CENTER,Rural,"1,753","1,723","15,481","1,300","1,960",61,112
TX0099,HOUSTON PUBLIC LIBRARY,City,"2,288,250","69,092","1,330,236","456,614","1,672,516",730,"6,690"
TX0100,ATLANTA PUBLIC LIBRARY,Town,"5,409","2,136","29,491","6,210","1,588",0,123
TX0101,HARRIS COUNTY PUBLIC LIBRARY,City,"2,198,951","54,976","1,197,630","371,039","1,822,957","4,961","14,584"
TX0102,HOWE COMMUNITY LIBRARY,Rural,"9,449","2,448","20,300","6,500","3,045",0,0
TX0103,HUNTSVILLE PUBLIC LIBRARY,Town,"30,208","2,402","49,312","18,000","30,938","1,099","1,114"
TX0104,HURST PUBLIC LIBRARY,Suburban,"40,055","2,618","81,334","15,876","33,975",912,788
TX0105,IMPERIAL PUBLIC LIBRARY,Rural,"1,712","1,930","4,160",300,252,13,0
TX0106,INGLESIDE PUBLIC LIBRARY,Town,"14,474","2,293","8,171","8,635","10,922",183,165
TX0107,TOM BURNETT MEMORIAL LIBRARY,Town,"6,547","2,845","4,976",136,"3,538",0,0
TX0108,IRAAN PUBLIC LIBRARY,Rural,"2,707","1,968","1,417",180,"1,295",0,0
TX0109,IRVING PUBLIC LIBRARY,City,"254,198","9,610","395,895","92,328","71,947","3,285","2,178"
TX0110,ABILENE PUBLIC LIBRARY,City,"125,070","9,518","325,686","49,684","45,652","1,581","3,659"
TX0111,AUSTIN PUBLIC LIBRARY,City,"964,177","62,739","1,556,603","135,500","454,826","1,093","1,326"
TX0112,GLADYS JOHNSON RITCHIE PUBLIC LIBRARY,Town,"8,712","1,976","8,552",960,"3,927",0,0
TX0114,JASPER PUBLIC LIBRARY,Town,"7,285","2,242","18,707","9,222","8,964",87,52
TX0115,KENT COUNTY LIBRARY,Rural,749,"1,560","3,012",124,699,0,0
TX0116,JOHNSON CITY LIBRARY,Rural,"5,359","2,755","9,588","1,120",674,51,68
TX0117,JOURDANTON COMMUNITY LIBRARY,Town,"9,602","2,223","11,359","1,980","4,992",0,9
TX0118,KIMBLE COUNTY LIBRARY,Town,"4,365","1,938","10,830","1,923","3,016",0,16
TX0119,KAUFMAN COUNTY LIBRARY,Rural,"22,789","1,585","48,945","37,300","12,346",88,79
TX0120,KELLER PUBLIC LIBRARY,Suburban,"45,397","2,786","134,804","17,679","26,948",956,945
TX0121,AZLE MEMORIAL LIBRARY,Suburban,"19,950","2,384","77,073","1,035","12,605","7,501","5,349"
TX0122,KENDALIA PUBLIC LIBRARY,Rural,"4,865",966,"1,581",66,382,36,17
TX0123,KENEDY PUBLIC LIBRARY,Town,"6,367","2,176","9,836","7,782","2,449",50,56
TX0124,WINKLER COUNTY LIBRARY,Town,"7,415","3,640","16,101","6,412","2,012",0,0
TX0125,BUTT-HOLDSWORTH MEMORIAL LIBRARY,Town,"24,477","3,304","63,815","9,331","8,650",368,965
TX0126,KILGORE PUBLIC LIBRARY,Town,"15,862","2,250","48,260","6,619","17,282",79,235
TX0127,KILLEEN CITY LIBRARY SYSTEM,City,"156,261","5,276","142,013","17,331","41,664",321,37
TX0128,ROBERT J KLEBERG PUBLIC LIBRARY,Town,"30,975","2,162","23,653","3,640","37,049",0,47
TX0129,KIRBYVILLE PUBLIC LIBRARY,Rural,"3,582","1,540","23,585","30,698","8,933",36,43
TX0130,KOUNTZE PUBLIC LIBRARY,Rural,"7,786",,"13,667","1,293","6,908",111,11
TX0130,KOUNTZE PUBLIC LIBRARY,Rural,"7,786",-1,,,,,
TX0131,KYLE PUBLIC LIBRARY,Suburban,"68,696","2,756","58,958","17,232","10,726",61,55
TX0133,BAILEY H DUNLAP MEMORIAL LIBRARY,Suburban,"9,292","2,020","15,436","28,355","8,650",0,0
TX0134,FAYETTE PUBLIC LIBRARY,Town,"4,423","1,628","30,000","7,026","5,705",10,16
TX0135,LA MARQUE PUBLIC LIBRARY,Suburban,"21,307","1,963","14,411",702,"12,323",255,112
TX0136,LAGUNA VISTA PUBLIC LIBRARY,Town,"4,916","1,981","5,209",365,"3,935",35,26
TX0137,LAKE DALLAS LIBRARY,Suburban,"7,708",,"19,906","3,207","2,498",109,"2,955"
TX0137,LAKE DALLAS LIBRARY,Suburban,"7,708",-1,,,,,
TX0138,MARY LOU REDDICK PUBLIC LIBRARY,Suburban,"4,674","1,992","12,990",735,"13,382",0,18
TX0139,DAWSON COUNTY PUBLIC LIBRARY,Town,"12,413","2,173","38,259","2,604","7,146",0,0
TX0140,LAMPASAS PUBLIC LIBRARY,Town,"7,517","2,171","35,258",963,"4,934",103,29
TX0141,LAREDO PUBLIC LIBRARY,City,"256,153","10,613","211,692","44,231","154,635",192,606
TX0142,HELEN HALL LIBRARY,Suburban,"131,379","3,152","157,805","39,020","35,167",468,"1,188"
TX0143,CARNEGIE LIBRARY OF BALLINGER,Town,"5,247","1,705","4,564",575,644,0,3
TX0144,LEON VALLEY PUBLIC LIBRARY,Suburban,"11,463","2,588","34,490","6,646","3,119",188,116
TX0145,HOCKLEY COUNTY MEMORIAL LIBRARY,Town,"20,098","2,172","7,125","2,550","4,816",17,10
TX0146,LEWISVILLE PUBLIC LIBRARY,Suburban,"157,409","2,976","248,769","26,480","60,275",581,811
TX0147,LIBERTY MUNICIPAL LIBRARY,Town,"8,539","1,946","23,318","6,379","7,127",33,4
TX0148,LAMB COUNTY LIBRARY,Town,"7,924","2,261","15,147","1,354","2,125",25,160
TX0149,LIVINGSTON MUNICIPAL LIBRARY,Town,"5,829","2,100","28,190",334,"7,485",29,52
TX0150,LLANO COUNTY LIBRARY SYSTEM,Town,"21,958",,"75,634","2,875","2,394","1,325",51
TX0150,LLANO COUNTY LIBRARY SYSTEM,Town,"21,958",-1,,,,,
TX0151,DR EUGENE CLARK LIBRARY,Town,"14,844","2,951","22,627","7,510","7,789",89,904
TX0152,LONGVIEW PUBLIC LIBRARY,City,"101,208","3,892","93,974","169,959","55,521","4,131","4,164"
TX0153,ETHEL L WHIPPLE MEMORIAL LIBRARY,Suburban,"11,116","2,000","19,922","18,712","4,272",27,4
TX0154,BANDERA COUNTY LIBRARY,Rural,"7,139","2,409","12,844","4,064","9,401",27,25
TX0155,LUBBOCK PUBLIC LIBRARY,City,"293,985","11,264","279,194","265,341","83,341","1,992",717
TX0156,KURTH MEMORIAL LIBRARY,Town,"34,074","2,496","66,969","39,594","27,730",31,26
TX0157,JB NICKELLS MEMORIAL LIBRARY,Town,"5,518","1,500","3,180",149,"3,450",22,0
TX0158,LYTLE PUBLIC LIBRARY,Town,"5,783","1,960","14,456","19,200","1,476",78,20
TX0159,MADISON COUNTY LIBRARY,Town,"11,525","1,708","8,573","2,379","1,378",72,90
TX0160,RED WALLER COMMUNITY LIBRARY,Town,"9,407",,"22,004","6,043","6,489",134,121
TX0160,RED WALLER COMMUNITY LIBRARY,Town,"9,407",-1,,,,,
TX0161,MANSFIELD PUBLIC LIBRARY,Suburban,"74,368","1,600","57,738","14,396","22,102","17,650","19,687"
TX0162,MARFA PUBLIC LIBRARY,Rural,"2,127","2,187","9,280",109,"4,144",38,70
TX0163,PAULINE AND JANE CHILTON MEMORIAL MARLIN PUBLIC LIBRARY,Town,"5,543",988,"1,485",490,421,0,0
TX0164,MARSHALL PUBLIC LIBRARY,Town,"61,463","2,548","72,564","2,000","17,171",208,533
TX0166,MASON COUNTY M BEVEN ECKERT MEMORIAL LIBRARY,Rural,"3,943","1,976","32,719","6,000","3,251",3,1
TX0167,MOTLEY COUNTY LIBRARY,Rural,"1,067","1,196","3,100","1,200",632,0,0
TX0168,MATHIS PUBLIC LIBRARY,Town,"6,367",624,"1,289","1,338","9,196",2,0
TX0170,UPTON COUNTY PUBLIC LIBRARY,Rural,"1,487","1,944","28,070","2,098","1,943",22,18
TX0171,MCKINNEY PUBLIC LIBRARY SYSTEM,Suburban,"202,690","6,362","347,195","106,298","79,498",600,"3,831"
TX0172,LOVETT MEMORIAL LIBRARY MCLEAN,Rural,803,"1,753","3,256",241,322,32,4
TX0173,MEMPHIS PUBLIC LIBRARY,Rural,"2,845","1,560","7,825","3,047","1,451",63,64
TX0174,MENARD PUBLIC LIBRARY,Rural,"1,982","1,696","4,683",345,"1,618",0,0
TX0175,TEINERT MEMORIAL PUBLIC LIBRARY,Town,"1,643",375,320,64,"2,226",0,0
TX0176,DR HECTOR P GARCIA MEMORIAL LIBRARY,Suburban,"25,063","2,346","26,320",338,"8,664",481,950
TX0177,MESQUITE PUBLIC LIBRARY,Suburban,"147,691","5,125","135,788","29,817","18,092",467,98
TX0178,GIBBS MEMORIAL LIBRARY,Town,"14,450","2,160","23,812","1,105","1,827",62,2
TX0179,MIDLAND COUNTY PUBLIC LIBRARY,City,"167,969","5,664","182,256","32,039","42,621","1,099",713
TX0180,AH MEADOWS LIBRARY,Suburban,"51,507","2,420","98,750","3,500","16,429",0,0
TX0181,BOYCE DITTO PUBLIC LIBRARY,Town,"28,847","2,245","42,320","4,531","12,326","4,221","3,501"
TX0182,SPEER MEMORIAL LIBRARY,City,"132,478","3,736","85,351","45,772","6,729","1,474",606
TX0183,WARD COUNTY LIBRARY,Town,"11,194","6,287","11,991",336,"4,210",51,20
TX0184,BASTROP PUBLIC LIBRARY,Town,"10,434","2,265","64,364","13,904","4,095",113,83
TX0186,COCHRAN COUNTY LOVE MEMORIAL LIBRARY,Rural,"2,516","1,820","7,772","2,517","1,612",20,0
TX0188,MOUNT PLEASANT PUBLIC LIBRARY,Town,"16,079","2,500","40,272","10,000","17,710",54,127
TX0189,FRANKLIN COUNTY LIBRARY,Town,"10,464","2,184","36,482","4,965","6,477",21,6
TX0190,MUENSTER PUBLIC LIBRARY,Rural,"3,101","1,127","4,999",799,"2,360",0,2
TX0191,MULESHOE AREA PUBLIC LIBRARY,Town,"6,835","2,262","29,916","13,368","2,209",18,10
TX0192,MUNDAY CITY-COUNTY LIBRARY,Rural,"3,351","1,040",450,0,302,0,0
TX0193,JUDY B MCDONALD PUBLIC LIBRARY,Town,"32,118","2,894","98,271","3,780","28,997",105,120
TX0194,NAVASOTA PUBLIC LIBRARY,Town,"30,287","2,065","13,500","7,000","3,070",0,0
TX0195,BAY CITY PUBLIC LIBRARY,Town,"26,315","3,487","21,953",0,"13,804",15,8
TX0196,MARION & ED HUGHES PUBLIC LIBRARY,Suburban,"18,331","2,087","24,220","1,640","2,331",170,323
TX0198,NEW BOSTON PUBLIC LIBRARY,Town,"4,579","1,204","12,520","3,019","8,844",90,94
TX0199,NEW BRAUNFELS PUBLIC LIBRARY,City,"98,857","4,366","169,296","1,616","41,937",791,745
TX0200,NOCONA PUBLIC LIBRARY,Town,"7,330",,"6,589",447,"5,749",104,0
TX0200,NOCONA PUBLIC LIBRARY,Town,"7,330",-1,,,,,
TX0201,NORTH RICHLAND HILLS PUBLIC LIBRARY,Suburban,"70,209","2,780","212,621","16,186","39,361","1,168","1,744"
TX0202,ODEM PUBLIC LIBRARY,Town,"2,255",,"8,144","1,994","2,210",107,56
TX0202,ODEM PUBLIC LIBRARY,Town,"2,255",-1,,,,,
TX0203,ECTOR COUNTY LIBRARY,City,"161,091","2,875","177,402","30,259","141,613",394,619
TX0204,STERLING MUNICIPAL LIBRARY,City,"82,480","3,153","128,860","61,773","32,721","1,117",322
TX0205,OLNEY COMMUNITY LIBRARY AND ARTS CENTER,Town,"3,950","2,179","28,086",587,"2,364",37,30
TX0206,ORANGE PUBLIC LIBRARY,Suburban,"19,169","2,126","36,484","3,037","13,833",95,124
TX0207,CROCKETT COUNTY PUBLIC LIBRARY,Town,"3,068","2,000","8,006","1,191","2,921",0,0
TX0208,BICENTENNIAL CITY-COUNTY LIBRARY,Rural,"1,381","1,152","4,000",195,802,0,0
TX0210,PALACIOS LIBRARY INC,Town,"10,029","3,099",0,0,"3,191",31,14
TX0211,PALESTINE PUBLIC LIBRARY,Town,"42,069","1,920","28,005","11,771","4,843",400,38
TX0212,LOVETT MEMORIAL LIBRARY PAMPA,Town,"20,227","2,211","14,753","3,195","2,533",189,236
TX0213,CARSON COUNTY PUBLIC LIBRARY,Rural,"5,746","5,106","16,076","30,577","1,189",27,216
TX0214,PARIS PUBLIC LIBRARY,Town,"24,407","2,762","41,009","2,004","10,550",549,802
TX0215,SERGEANT FERNANDO DE LA ROSA MEMORIAL LIBRARY,Suburban,"30,755","1,305","18,250","2,500","32,768",650,800
TX0216,BEAUMONT PUBLIC LIBRARY SYSTEM,City,"112,556","17,576","187,447","11,529","92,825","1,458",770
TX0217,PASADENA PUBLIC LIBRARY,Suburban,"148,626","5,473","143,786","20,483","45,365",430,274
TX0218,PEARSALL PUBLIC LIBRARY,Town,"7,637","1,976","23,671","33,276","5,497",19,49
TX0219,PERRY MEMORIAL LIBRARY,Town,"9,782","2,000","8,939",62,"3,108",40,25
TX0221,PHARR MEMORIAL LIBRARY,Suburban,"122,451","4,058","127,563","139,476","79,453","2,162","1,918"
TX0222,PILOT POINT COMMUNITY LIBRARY,Town,"6,504","1,366","12,386","1,610","3,772",13,6
TX0223,ARTHUR TEMPLE SR MEMORIAL LIBRARY,Rural,899,"1,743","6,187",877,"3,107",8,0
TX0224,PITTSBURG-CAMP COUNTY PUBLIC LIBRARY,Town,"12,616","2,167","28,534","25,134","4,889",15,0
TX0225,YOAKUM COUNTY LIBRARY,Rural,"3,099","2,077","20,314","12,310","1,359",706,220
TX0226,BEDFORD PUBLIC LIBRARY,Suburban,"49,187","2,806","119,996","46,537","34,394",99,64
TX0227,UNGER MEMORIAL LIBRARY,Town,"29,236","2,662","19,840","1,020","37,593",0,52
TX0228,PLANO PUBLIC LIBRARY SYSTEM,City,"288,207","15,005","698,241","58,021","198,264","2,943",671
TX0229,PLEASANTON PUBLIC LIBRARY,Town,"25,080","2,028","27,098",723,"10,545",40,418
TX0230,WILLIAM R BILL ELLIS MEMORIAL LIBRARY,Rural,"3,105","2,044","10,087",951,"6,147",16,39
TX0231,PORT ARTHUR PUBLIC LIBRARY,City,"55,724","2,987","60,986","9,271","3,009",0,0
TX0232,PORT ISABEL PUBLIC LIBRARY,Town,"6,946","1,950","19,368","1,388","24,237",3,2
TX0233,CALHOUN COUNTY PUBLIC LIBRARY,Town,"19,727","4,992","46,611","29,660","4,760",0,4
TX0234,EFFIE & WILTON HEBERT PUBLIC LIBRARY,Suburban,"13,416","2,976","129,043","1,836","6,256",179,352
TX0235,BELL/WHITTINGTON PUBLIC LIBRARY,Suburban,"30,031","1,223","35,819","3,197","27,527",124,608
TX0236,POST PUBLIC LIBRARY,Town,"3,046","1,553","19,523","4,005",995,0,0
TX0237,JOE BARNHART BEE COUNTY LIBRARY,Town,"24,036","2,080","58,047","3,383","18,492",197,489
TX0238,POTEET PUBLIC LIBRARY,Town,"6,700","1,672","5,279",167,"5,408",0,0
TX0239,THOMPSON SAWYER PUBLIC LIBRARY,Rural,"3,552",948,"2,605",160,"1,368",0,0
TX0240,QUEMADO PUBLIC LIBRARY,Rural,"14,949","1,492","1,873","1,156",929,0,0
TX0241,QUITMAN PUBLIC LIBRARY,Town,"6,729","1,544","13,500","8,980","9,127",2,4
TX0244,DENNIS M O'CONNOR PUBLIC LIBRARY,Town,"6,756","2,070","6,256","1,820","1,030",24,56
TX0245,RICHARDSON PUBLIC LIBRARY,City,"116,382","3,422","292,043","49,619","40,469","2,225","1,251"
TX0246,RICHLAND HILLS PUBLIC LIBRARY,Suburban,"8,484","1,760","10,882","10,871","2,197","2,622","1,273"
TX0247,FORT BEND COUNTY LIBRARIES,Suburban,"816,175","30,796","1,252,108","350,428","389,012","1,761","3,099"
TX0248,BELLAIRE CITY LIBRARY,Suburban,"16,983","2,118","47,666","7,217","11,419","43,353","18,690"
TX0249,RIO HONDO PUBLIC LIBRARY,Town,"2,752","1,470","2,808",118,"3,116",0,0
TX0251,ROANOKE PUBLIC LIBRARY,Suburban,"9,878","2,784","82,217","2,482","15,905","2,687","2,507"
TX0252,COKE COUNTY LIBRARY,Rural,"3,321","1,014",600,52,204,0,0
TX0254,LUCY HILL PATTERSON MEMORIAL LIBRARY,Town,"5,398","1,715","9,538","1,634","4,256",0,0
TX0255,ARANSAS COUNTY PUBLIC LIBRARY,Town,"23,829","2,370","17,792","5,930","11,720",0,7
TX0256,ROCKWALL COUNTY LIBRARY,Suburban,"96,350","2,444","124,638","37,001","53,809",619,207
TX0257,ROTAN PUBLIC LIBRARY,Rural,-3,-3,-3,-3,-3,-3,-3
TX0258,BELLVILLE PUBLIC LIBRARY,Town,"4,108","2,000","38,245",921,"2,870",0,0
TX0259,ROUND ROCK PUBLIC LIBRARY SYSTEM,City,"123,876","3,285","275,851","20,956","65,788","1,557",467
TX0260,SINGLETARY MEMORIAL LIBRARY,Town,"3,742","2,626","46,700","6,604","1,868",0,0
TX0262,TOM GREEN COUNTY LIBRARY SYSTEM,City,"119,411","6,095","236,985","47,734","53,297","2,328","2,317"
TX0263,SAN ANTONIO PUBLIC LIBRARY,City,"1,814,307","74,851","2,506,767","718,447","485,140","8,964","7,522"
TX0264,SAN AUGUSTINE PUBLIC LIBRARY,Rural,"7,922","2,218","9,294",31,"5,358",11,4
TX0265,SAN BENITO PUBLIC LIBRARY,Suburban,"33,791","2,286","32,385","13,806","39,743",11,12
TX0266,SAN MARCOS PUBLIC LIBRARY,City,"90,968","3,500","437,487","10,000","36,900",132,70
TX0267,RYLANDER MEMORIAL LIBRARY,Town,"5,827","1,155","8,500",44,"1,343",0,12
TX0268,LENA ARMSTRONG PUBLIC LIBRARY,Suburban,"23,845","2,249","40,251","12,151","6,723",83,74
TX0269,TERRELL COUNTY PUBLIC LIBRARY,Rural,724,"1,040","1,900",75,364,12,5
TX0271,MAE S BRUCE LIBRARY,Suburban,"14,567","2,244","15,885","1,452","2,591",137,144
TX0272,SCHERTZ PUBLIC LIBRARY,Suburban,"121,698","3,064","157,428","31,486","29,612","1,110",792
TX0273,VIRGIL & JOSEPHINE GORDON MEMORIAL LIBRARY,Town,"11,123","2,286","7,885",332,"13,558",0,0
TX0274,SEGUIN PUBLIC LIBRARY,Town,"45,444","3,206","128,698","16,731","12,544",895,"1,028"
TX0275,GAINES COUNTY LIBRARY,Town,"21,895","4,132","38,468","10,272","6,628",23,6
TX0276,BAYLOR COUNTY FREE LIBRARY,Rural,"3,477","1,560","2,500",0,"3,477",0,0
TX0277,SHAMROCK COMMUNITY LIBRARY,Rural,"4,946","1,045","4,000",150,"2,100",0,0
TX0278,REAGAN COUNTY LIBRARY,Town,"3,253","2,259","11,295",932,"2,522",6,42
TX0279,SHEPHERD PUBLIC LIBRARY,Rural,"2,045","2,052","5,074","1,624","5,138",0,0
TX0281,SHERMAN PUBLIC LIBRARY,City,"44,873","2,632","55,955","21,860","15,341","2,564","3,598"
TX0282,SILSBEE PUBLIC LIBRARY,Town,"12,775","2,412","26,495",854,"6,678",0,0
TX0283,SINTON PUBLIC LIBRARY,Town,"8,134","2,205","8,430","1,864","7,559",0,0
TX0285,SMITHVILLE PUBLIC LIBRARY,Town,"13,151","2,174","16,252","10,451","6,528",232,124
TX0286,SCURRY COUNTY LIBRARY,Town,"16,824","2,340","27,781","9,261","6,811",44,85
TX0287,SUTTON COUNTY LIBRARY,Town,"3,319","2,430","8,293","1,469","2,479",17,10
TX0288,HOWARD COUNTY LIBRARY,Town,"34,128","2,196","42,562","2,604","13,782",157,71
